,anio,eleccion,partido,pais,votos,censo
3860,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,CHILE,7,3736
3861,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,COSTARICA,1,9471
3862,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,ECUADOR,8,15309
3863,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,ESPANA,10,27149
3864,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,ESTADOSUNIDOS,9,625
3865,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,FRANCIA,4,4544
3866,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,GUATEMALA,1,1506
3867,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,NORUEGA,1,576
3868,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,PANAMA,1,150
3869,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,PERU,2,5592
3870,2022,CmaraNegritudes,CONSEJOCOMUNITARIOINTEGRALDELLOR,VENEZUELA,1,20996
3871,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,ALEMANIA,12,3053
3872,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,ARGENTINA,34,14070
3873,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,ARUBA,2,4867
3874,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,AUSTRALIA,24,4986
3875,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,BELGICA,6,3080
3876,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,BRASIL,4,54
3877,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,CANADA,28,5114
3878,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,CHILE,27,3736
3879,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,CHINAREPUBLICAPOPULAR,1,181
3880,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,COSTARICA,14,9471
3881,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,CURAZAO,4,1984
3882,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,DINAMARCA,1,334
3883,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,ECUADOR,18,15309
3884,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,ELSALVADOR,1,591
3885,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,EMIRATOSARABESUNIDOS,4,2087
3886,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,ESPANA,102,27149
3887,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,ESTADOSUNIDOS,109,10815
3888,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,FRANCIA,16,4544
3889,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,GHANA,1,7
3890,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,GUATEMALA,2,1506
3891,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,INDONESIA,1,14
3892,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,INGLATERRA,23,15893
3893,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,IRLANDA,1,339
3894,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,ITALIA,12,5213
3895,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,JAMAICA,1,155
3896,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,MALASIA,1,134
3897,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,MEXICO,12,8606
3898,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,NUEVAZELANDIA,1,1099
3899,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,PAISESBAJOS,4,2660
3900,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,PANAMA,9,18690
3901,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,PERU,3,5592
3902,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,POLONIA,1,366
3903,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,PUERTORICO,1,1378
3904,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,REPUBLICADEFILIPINAS,1,133
3905,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,REPUBLICADOMINICANA,1,26
3906,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,RUSIA,1,641
3907,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,SUECIA,5,2478
3908,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,SUIZA,7,2705
3909,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,TRINIDADYTOBAGO,1,227
3910,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,TURQUIA,2,164
3911,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,URUGUAY,2,846
3912,2022,CmaraNegritudes,CONSEJOCOMUNITARIOLAVOZDELOSNEGROS,VENEZUELA,1,20996
3913,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,ALEMANIA,3,3835
3914,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,ARGENTINA,9,14070
3915,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,ARUBA,1,4867
3916,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,AUSTRALIA,2,4986
3917,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,BRASIL,1,2629
3918,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,CANADA,18,5114
3919,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,CHILE,5,3736
3920,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,COSTARICA,4,9471
3921,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,ECUADOR,7,15309
3922,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,EMIRATOSARABESUNIDOS,7,2087
3923,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,ESPANA,34,27149
3924,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,ESTADOSUNIDOS,46,20958
3925,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,FRANCIA,19,4544
3926,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,GHANA,1,20
3927,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,HONDURAS,3,515
3928,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,INGLATERRA,7,15893
3929,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,ITALIA,4,5213
3930,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,MEXICO,2,80
3931,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,PANAMA,5,18690
3932,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,PERU,2,5592
3933,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,POLONIA,1,366
3934,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,RUSIA,1,641
3935,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,SUIZA,1,2011
3936,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMANUELZAPATAOLIVELLADESANANTERO,VENEZUELA,1,61410
3937,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,ALEMANIA,6,3053
3938,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,ARGENTINA,5,14070
3939,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,AUSTRALIA,3,2484
3940,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,BELGICA,2,3080
3941,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,BRASIL,1,654
3942,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,CANADA,4,5114
3943,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,CHILE,1,6248
3944,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,COSTARICA,1,9471
3945,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,ECUADOR,3,1908
3946,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,EMIRATOSARABESUNIDOS,1,2087
3947,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,ESPANA,12,27149
3948,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,ESTADOSUNIDOS,18,10815
3949,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,FRANCIA,3,4544
3950,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,INGLATERRA,2,15893
3951,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,ISRAEL,1,1306
3952,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECASIMIRO,PANAMA,2,18690
3953,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,ARUBA,1,4867
3954,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,CANADA,2,13202
3955,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,CHILE,4,6248
3956,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,ECUADOR,2,1908
3957,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,ESPANA,6,27149
3958,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,ESTADOSUNIDOS,10,10449
3959,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,FRANCIA,1,8414
3960,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,GHANA,1,20
3961,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,HONDURAS,1,515
3962,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,IRLANDA,1,339
3963,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,ITALIA,1,3538
3964,2022,CmaraNegritudes,CONSEJOCOMUNITARIOMAYORDECERTEGUI,PANAMA,2,18690
3965,2022,CmaraNegritudes,CONSEJOCOMUNITARIOPUERTOGIRN,ARGENTINA,2,14070
3966,2022,CmaraNegritudes,CONSEJOCOMUNITARIOPUERTOGIRN,AUSTRALIA,1,5035
3967,2022,CmaraNegritudes,CONSEJOCOMUNITARIOPUERTOGIRN,BELGICA,1,3080
3968,2022,CmaraNegritudes,CONSEJOCOMUNITARIOPUERTOGIRN,CHILE,1,6248
3969,2022,CmaraNegritudes,CONSEJOCOMUNITARIOPUERTOGIRN,COSTARICA,1,9471
3970,2022,CmaraNegritudes,CONSEJOCOMUNITARIOPUERTOGIRN,ECUADOR,2,15309
3971,2022,CmaraNegritudes,CONSEJOCOMUNITARIOPUERTOGIRN,ESPANA,5,27149
3972,2022,CmaraNegritudes,CONSEJOCOMUNITARIOPUERTOGIRN,ESTADOSUNIDOS,5,10815
3973,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,ALEMANIA,1,3053
3974,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,ARGENTINA,1,14070
3975,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,AUSTRALIA,1,5035
3976,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,CANADA,5,12751
3977,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,CHILE,2,3736
3978,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,CHINAREPUBLICAPOPULAR,1,247
3979,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,COSTARICA,4,9471
3980,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,ECUADOR,1,1908
3981,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,ESPANA,5,27149
3982,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,ESTADOSUNIDOS,10,10815
3983,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,FRANCIA,2,4544
3984,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,INGLATERRA,2,15893
3985,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,LUXEMBURGO,1,149
3986,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,MEXICO,2,8606
3987,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,NUEVAZELANDIA,1,1099
3988,2022,CmaraNegritudes,CONSEJOCOMUNITARIORESCATELASVARAS,PERU,1,5592
3989,2022,CmaraNegritudes,CONSEJOCOMUNITARIORIOCURBARAD,AUSTRALIA,1,2484
3990,2022,CmaraNegritudes,CONSEJOCOMUNITARIORIOCURBARAD,ECUADOR,2,15309
3991,2022,CmaraNegritudes,CONSEJOCOMUNITARIORIOCURBARAD,ESTADOSUNIDOS,7,20958
3992,2022,CmaraNegritudes,CONSEJOCOMUNITARIORIOCURBARAD,FRANCIA,1,873
3993,2022,CmaraNegritudes,CONSEJOCOMUNITARIORIOCURBARAD,INGLATERRA,2,15893
3994,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,ALEMANIA,2,3053
3995,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,ARGENTINA,2,14070
3996,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,ARUBA,1,4867
3997,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,AUSTRALIA,2,5035
3998,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,BELGICA,1,3080
3999,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,CANADA,2,12751
4000,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,CHILE,7,3736
4001,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,ECUADOR,4,15309
4002,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,ESPANA,5,27149
4003,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,ESTADOSUNIDOS,22,10815
4004,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,FRANCIA,3,8414
4005,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,INGLATERRA,3,15893
4006,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,ITALIA,1,3538
4007,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,PANAMA,2,18690
4008,2022,CmaraNegritudes,CONSEJOCOMUNITARIOUNINPATAVIEJO,PORTUGAL,1,828
4009,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,ALEMANIA,1,3053
4010,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,ARGENTINA,1,14070
4011,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,ARUBA,1,4867
4012,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,AUSTRALIA,2,4986
4013,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,AUSTRIA,1,1091
4014,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,CANADA,1,13202
4015,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,CHILE,1,10774
4016,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,ECUADOR,2,15309
4017,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,ESPANA,9,27149
4018,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,ESTADOSUNIDOS,17,10449
4019,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,ITALIA,2,5213
4020,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,MEXICO,1,8606
4021,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,PANAMA,1,18690
4022,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,PARAGUAY,1,476
4023,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,SUECIA,1,2478
4024,2022,CmaraNegritudes,CONSEJOCOMUNITARIOVEREDASUNIDASUNBIENCOMN,VENEZUELA,1,61410
4025,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,ARGENTINA,3,14070
4026,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,BELGICA,1,3080
4027,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,CANADA,1,5114
4028,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,ESPANA,4,27149
4029,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,ESTADOSUNIDOS,7,10815
4030,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,ISRAEL,1,1306
4031,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,MEXICO,1,1327
4032,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,PANAMA,2,1614
4033,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,PUERTORICO,6,1378
4034,2022,CmaraNegritudes,CONSEJOCOMUNITPIEDRASBACHICHICORREGSANTACECILIA,SUIZA,1,2011
4035,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,ALEMANIA,2,3053
4036,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,ARGENTINA,4,14070
4037,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,AUSTRALIA,2,1111
4038,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,BELGICA,2,3080
4039,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,CANADA,1,12751
4040,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,CHILE,3,3736
4041,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,COSTARICA,1,9471
4042,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,ECUADOR,2,4068
4043,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,ESPANA,5,27149
4044,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,ESTADOSUNIDOS,36,10815
4045,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,FRANCIA,5,4544
4046,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,INGLATERRA,2,15893
4047,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,IRLANDA,1,339
4048,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,MEXICO,1,8606
4049,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,SUECIA,1,2478
4050,2022,CmaraNegritudes,CONSEJOCOMUNITRECUERDODENUESTROSANCESTROSRIOMEJICANO,SUIZA,2,2705
4051,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,ALEMANIA,1,3835
4052,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,ARGENTINA,3,14070
4053,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,CANADA,2,12751
4054,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,ECUADOR,1,1908
4055,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,ELSALVADOR,1,591
4056,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,ESPANA,7,27149
4057,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,ESTADOSUNIDOS,20,20958
4058,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,FRANCIA,1,4544
4059,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,JAPON,1,892
4060,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,PAISESBAJOS,2,2660
4061,2022,CmaraNegritudes,CONSEJOMAYORCONDOTOIR,PUERTORICO,1,233
4062,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,ALEMANIA,2,1073
4063,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,BELGICA,1,3080
4064,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,CANADA,1,12751
4065,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,ECUADOR,2,15309
4066,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,ESPANA,4,27149
4067,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,ESTADOSUNIDOS,10,20958
4068,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,HUNGRIA,1,196
4069,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,INGLATERRA,2,15893
4070,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,MEXICO,1,8606
4071,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,PERU,1,5592
4072,2022,CmaraNegritudes,CORPORACINDEEDUCADORESDELLITORALPACIFICOCORELIPA,SUECIA,1,2478
4073,2022,CmaraNegritudes,CORPORACINKOFIANNAN,ALEMANIA,2,3835
4074,2022,CmaraNegritudes,CORPORACINKOFIANNAN,AUSTRALIA,1,2484
4075,2022,CmaraNegritudes,CORPORACINKOFIANNAN,CHILE,2,10774
4076,2022,CmaraNegritudes,CORPORACINKOFIANNAN,ECUADOR,1,15309
4077,2022,CmaraNegritudes,CORPORACINKOFIANNAN,EMIRATOSARABESUNIDOS,1,2087
4078,2022,CmaraNegritudes,CORPORACINKOFIANNAN,ESPANA,2,33241
4079,2022,CmaraNegritudes,CORPORACINKOFIANNAN,ESTADOSUNIDOS,8,20958
4080,2022,CmaraNegritudes,CORPORACINKOFIANNAN,FRANCIA,3,4544
4081,2022,CmaraNegritudes,CORPORACINKOFIANNAN,INGLATERRA,1,15893
4082,2022,CmaraNegritudes,CORPORACINKOFIANNAN,TAILANDIA,1,99
4083,2022,CmaraNegritudes,CORPORACINKOFIANNAN,VENEZUELA,1,24887
4084,2022,CmaraNegritudes,FERNANDOROSHIDALGO,ALEMANIA,14,3053
4085,2022,CmaraNegritudes,FERNANDOROSHIDALGO,ARGENTINA,40,14070
4086,2022,CmaraNegritudes,FERNANDOROSHIDALGO,ARUBA,17,4867
4087,2022,CmaraNegritudes,FERNANDOROSHIDALGO,AUSTRALIA,29,4986
4088,2022,CmaraNegritudes,FERNANDOROSHIDALGO,AUSTRIA,1,1091
4089,2022,CmaraNegritudes,FERNANDOROSHIDALGO,BELGICA,8,3080
4090,2022,CmaraNegritudes,FERNANDOROSHIDALGO,BOLIVIA,5,622
4091,2022,CmaraNegritudes,FERNANDOROSHIDALGO,BRASIL,14,654
4092,2022,CmaraNegritudes,FERNANDOROSHIDALGO,CANADA,225,5114
4093,2022,CmaraNegritudes,FERNANDOROSHIDALGO,CHILE,48,3736
4094,2022,CmaraNegritudes,FERNANDOROSHIDALGO,CHINAREPUBLICAPOPULAR,6,213
4095,2022,CmaraNegritudes,FERNANDOROSHIDALGO,COREADELSUR,1,247
4096,2022,CmaraNegritudes,FERNANDOROSHIDALGO,COSTARICA,48,9471
4097,2022,CmaraNegritudes,FERNANDOROSHIDALGO,CURAZAO,13,1984
4098,2022,CmaraNegritudes,FERNANDOROSHIDALGO,DINAMARCA,1,334
4099,2022,CmaraNegritudes,FERNANDOROSHIDALGO,ECUADOR,67,15309
4100,2022,CmaraNegritudes,FERNANDOROSHIDALGO,ELSALVADOR,6,591
4101,2022,CmaraNegritudes,FERNANDOROSHIDALGO,EMIRATOSARABESUNIDOS,62,2087
4102,2022,CmaraNegritudes,FERNANDOROSHIDALGO,ESPANA,196,27149
4103,2022,CmaraNegritudes,FERNANDOROSHIDALGO,ESTADOSUNIDOS,1381,10815
